participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,463,0,6,0,0,0,6,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,6,0,1,15,18,33,15,7,1,18,1,1,27.5,1,2,7,7,h8jbztbi
1,cvcm3gz2,,0,184,183,etfs,Adios,128.200.135.218,2019-01-25 19:31:35.471233+00:00,1,,,713,1,162,0,0,0,0,0,0,0,0,10,0,0,0,5,20,0,9,0,0,0,4,27,-9,4,0,-9,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
2,5p5d3wun,,0,184,183,etfs,Adios,128.200.135.212,2019-01-25 19:31:36.059922+00:00,1,,,573,2,560,48,3,-3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
3,5sfkbrax,,0,184,183,etfs,Adios,128.200.135.214,2019-01-25 19:31:36.287112+00:00,1,,,682,3,503,18,6,-3,12,5,3,15,-3,1,2,18,2,1,20,0,0,0,0,0,0,0,0,-11,0,-3,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
4,66ndl6wq,,0,184,183,etfs,Adios,128.200.135.216,2019-01-25 19:31:39.734961+00:00,1,,,540,4,389,0,6,0,9,3,3,18,-6,4,0,13,2,2,23,0,1,0,21,1,1,30,-1,-29,0,-7,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
5,qto5fhjj,,0,184,183,etfs,Adios,128.200.135.206,2019-01-25 19:31:40.789696+00:00,1,,,422,5,239.5,-54.5,9,6,25,7,1,4,-15,4,-1,0,0,1,4,0,4,-1,0,0,1,15,-3,-39,0,-18,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
6,prd4jg1a,,0,184,183,etfs,Adios,128.200.135.201,2019-01-25 19:31:40.892420+00:00,1,,,589,6,401,-56.5,0,0,8,3,0,0,0,7,2,18,2,5,23,0,2,1,26.5,2,0,0,-3,-7,0,-3,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
7,roycq20l,,0,184,183,etfs,Adios,128.200.135.199,2019-01-25 19:31:41.653346+00:00,1,,,546,7,292.5,60,0,0,0,0,0,0,0,4,-4,0,0,4,15,0,6,0,0,0,0,0,-6,-21,0,-6,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
8,sp2tp47u,,0,184,183,etfs,Adios,128.200.135.209,2019-01-25 19:31:47.045126+00:00,1,,,497,8,338,-15,0,0,12,10,0,0,0,0,1,15,5,0,0,0,8,0,0,0,5,29,-8,-24,0,-8,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,463,0,6,0,0,0,6,17,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,0,-6,0,1,16,15,31,16,7,-1,15,5,0,26.5,1,-1,8,8,h8jbztbi
